"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
37959.3417241384,-0.224077923430203,0.0381238176379532,-5.87763601111994,4.16166745768996e-09,7.13941227655433e-07,"RPL4"
155.369458815309,3.0023847390069,0.511592332907502,5.8687055021791,4.39210775206227e-09,7.47033711675549e-07,"ST6GALNAC5"
14758.910336092,-0.225122191050984,0.0383787088294852,-5.8658094010195,4.46946981893775e-09,7.49977849836075e-07,"RPL26"
19.0961203628298,2.24780505180683,0.383241681873816,5.86524159067577,4.48479216736145e-09,7.49977849836075e-07,"SIM2"
13540.9170461078,-0.428266115236983,0.073117194660382,-5.85725583737468,4.70577919105452e-09,7.80375049183209e-07,"NFIX"
4582.65367300543,0.628251352815719,0.107437621387083,5.84759179051643,4.98740636385227e-09,8.13519562628362e-07,"FRMD4A"
1037.6882972179,1.4246046315749,0.243620263221731,5.84764425066851,4.9858341970052e-09,8.13519562628362e-07,"LMOD1"
965.344714353397,-0.436977153349417,0.0747570150298191,-5.8452996441219,5.05657217306835e-09,8.1809582312244e-07,"DYNC2H1"
6862.91135061504,0.920409113789557,0.15768655554497,5.83695363633629,5.31638817744242e-09,8.46368997848833e-07,"CSPG4"
127.686392295961,-1.90277271940628,0.325982598589677,-5.83703770581127,5.31370740889987e-09,8.46368997848833e-07,"TSPAN11"
333.319468835073,1.39806920951302,0.240289617916111,5.81826722951095,5.94607882353723e-09,9.31708414081818e-07,"JPH2"
84.9638483788425,3.55961047385082,0.611706181319476,5.81915073372741,5.91473775812011e-09,9.31708414081818e-07,"NPPB"
25.9116505517617,2.24531927353217,0.386599379709535,5.80787086419838,6.32722864940456e-09,9.83686329087115e-07,"PADI1"
35.8446294079336,1.69328180908788,0.291702496777825,5.80482453113032,6.44334456159357e-09,9.93973308338853e-07,"LOC105377378"
4414.68999448776,-0.148690130198622,0.0256252997143628,-5.8024737995662,6.53436069451764e-09,1.00025982939155e-06,"EIF3H"
5203.73208915396,0.623220814198925,0.107455409865189,5.7998086367248,6.63906388514786e-09,1.00088917662456e-06,"PVR"
3241.26315905036,0.198267118292664,0.0341819899687055,5.80033867174447,6.61811185660847e-09,1.00088917662456e-06,"RB1"
5474.50213681051,1.96260687563773,0.3386923081256,5.79466031129918,6.84596029326207e-09,1.02432037470613e-06,"EDIL3"
3169.35394441968,0.505189671706563,0.0872586465377158,5.78956575367238,7.05686276991508e-09,1.04139279883396e-06,"KIFC3"
43986.2577460874,0.786919522455574,0.135924692788716,5.78937870897952,7.06472501721533e-09,1.04139279883396e-06,"SULF1"
184.596825024558,0.595113936767129,0.103204982412558,5.76632952068327,8.10165809819682e-09,1.18546320701556e-06,"DPF1"
361.245312572333,-1.48765175162258,0.258386237206074,-5.75747287358853,8.53824842106728e-09,1.2402273253959e-06,"RASD1"
15679.9265233931,-0.20939854148345,0.036420698926014,-5.74943775540464,8.95407093562192e-09,1.29120298274548e-06,"RPL29"
